ID,MAPE,MAE,RMSE,MASE,scaler,scale_level
0,97.63832688331604,976.1738891601562,978.4588328080032,39.316029440637976,,
1,97.63832688331604,976.1738891601562,978.4588328080032,39.316029440637976,,
2,97.63832688331604,976.1738891601562,978.4588328080032,39.316029440637976,,
3,97.63832688331604,976.1738891601562,978.4588328080032,39.316029440637976,,
4,97.63832688331604,976.1738891601562,978.4588328080032,39.316029440637976,,
5,2358079283200.0,76.17379760742188,101.33572759644053,3.0679485515794673,,
6,2358079283200.0,76.17379760742188,101.33572759644053,3.0679485515794673,,
7,2358079283200.0,76.17379760742188,101.33572759644053,3.0679485515794673,,
8,2358079283200.0,76.17379760742188,101.33572759644053,3.0679485515794673,,
9,2358079283200.0,76.17379760742188,101.33572759644053,3.0679485515794673,,
ALL,1179039641648.819,526.1738433837891,539.897280202222,21.191988996108723,,
