ID,MAPE,MAE,RMSE,MASE,scaler,scale_level
0,2502367436800.0,4.6727986335754395,5.855515004612172,1.0360654380040033,,
1,2502367436800.0,4.6727986335754395,5.855515004612172,1.0360654380040033,,
10,250236723200.0,46.133785247802734,57.78623136315648,10.228906522123024,,
2,2502367436800.0,4.6727986335754395,5.855515004612172,1.0360654380040033,,
3,2502367436800.0,4.6727986335754395,5.855515004612172,1.0360654380040033,,
4,2502367436800.0,4.6727986335754395,5.855515004612172,1.0360654380040033,,
5,2502367436800.0,4.6727986335754395,5.855515004612172,1.0360654380040033,,
6,2502367436800.0,4.6727986335754395,5.855515004612172,1.0360654380040033,,
7,2502367436800.0,4.6727986335754395,5.855515004612172,1.0360654380040033,,
8,2502367436800.0,4.6727986335754395,5.855515004612172,1.0360654380040033,,
9,2502367436800.0,4.6727986335754395,5.855515004612172,1.0360654380040033,,
ALL,2297628281018.1816,8.44197923486883,10.57648921902529,1.871778263833005,,
0,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
1,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
10,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
2,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
3,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
4,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
5,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
6,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
7,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
8,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
9,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
ALL,5962497200.0,0.00016281125135719776,0.00019872189462006107,6.57142691867092e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
0,5931079600.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
1,5931079600.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
10,5929962000.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
2,5931079600.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
3,5931079600.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
4,5931079600.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
5,5931079600.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
6,5931079600.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
7,5931079600.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
8,5931079600.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
9,5931079600.0,0.00016238387615885586,0.00019835062779654828,6.554177098039086e-05,StandardScaler(),local
ALL,5930978000.0,0.00016238387615885586,0.00019835062779654825,6.554177098039086e-05,StandardScaler(),local
0,2512218726400.0,4.6727986335754395,5.855513701670351,1.0360654380040033,"MinMaxScaler(feature_range=(0.1, 1))",global
1,2512218726400.0,4.6727986335754395,5.855513701670351,1.0360654380040033,"MinMaxScaler(feature_range=(0.1, 1))",global
10,249912550400.0,46.13378143310547,57.78623136315648,10.22890567631812,"MinMaxScaler(feature_range=(0.1, 1))",global
2,2512218726400.0,4.6727986335754395,5.855513701670351,1.0360654380040033,"MinMaxScaler(feature_range=(0.1, 1))",global
3,2512218726400.0,4.6727986335754395,5.855513701670351,1.0360654380040033,"MinMaxScaler(feature_range=(0.1, 1))",global
4,2512218726400.0,4.6727986335754395,5.855513701670351,1.0360654380040033,"MinMaxScaler(feature_range=(0.1, 1))",global
5,2512218726400.0,4.6727986335754395,5.855513701670351,1.0360654380040033,"MinMaxScaler(feature_range=(0.1, 1))",global
6,2512218726400.0,4.6727986335754395,5.855513701670351,1.0360654380040033,"MinMaxScaler(feature_range=(0.1, 1))",global
7,2512218726400.0,4.6727986335754395,5.855513701670351,1.0360654380040033,"MinMaxScaler(feature_range=(0.1, 1))",global
8,2512218726400.0,4.6727986335754395,5.855513701670351,1.0360654380040033,"MinMaxScaler(feature_range=(0.1, 1))",global
9,2512218726400.0,4.6727986335754395,5.855513701670351,1.0360654380040033,"MinMaxScaler(feature_range=(0.1, 1))",global
ALL,2306554528581.8184,8.44197888807817,10.576488034532726,1.8717781869416499,"MinMaxScaler(feature_range=(0.1, 1))",global
0,2502290636800.0,4.672798156738281,5.855513050199332,1.0360653322783904,StandardScaler(),global
1,2502290636800.0,4.672798156738281,5.855513050199332,1.0360653322783904,StandardScaler(),global
10,250229068800.0,46.133785247802734,57.78623136315648,10.228906522123024,StandardScaler(),global
