ID,MAPE,MAE,RMSE,MASE,scaler,scale_level
0,38.02253007888794,8.767853736877441,9.972220555136802,0.38542882690156255,,
1,38.02253007888794,8.767853736877441,9.972220555136802,0.38542882690156255,,
10,91.45513772964478,87.75387573242188,100.25993073475315,3.857600091725349,,
2,38.02253007888794,8.767853736877441,9.972220555136802,0.38542882690156255,,
3,38.02253007888794,8.767853736877441,9.972220555136802,0.38542882690156255,,
4,38.02253007888794,8.767853736877441,9.972220555136802,0.38542882690156255,,
5,38.02253007888794,8.767853736877441,9.972220555136802,0.38542882690156255,,
6,38.02253007888794,8.767853736877441,9.972220555136802,0.38542882690156255,,
7,38.02253007888794,8.767853736877441,9.972220555136802,0.38542882690156255,,
8,38.02253007888794,8.767853736877441,9.972220555136802,0.38542882690156255,,
9,38.02253007888794,8.767853736877441,9.972220555136802,0.38542882690156255,,
ALL,42.88003986532038,15.948401191017844,18.1801942078292,0.7010807600673613,,
0,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
1,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
10,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
2,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
3,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
4,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
5,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
6,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
7,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
8,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
9,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
ALL,0.005180873631616123,0.0016281125135719776,0.001987218842509269,6.571426541632772e-05,"MinMaxScaler(feature_range=(0.1, 1))",local
0,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
1,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
10,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
2,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
3,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
4,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
5,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
6,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
7,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
8,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
9,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
ALL,0.005156532643013634,0.0016238389071077108,0.001983506285129995,6.554177309338524e-05,StandardScaler(),local
0,38.02250325679779,8.767850875854492,9.972217112344786,0.3854287011329592,"MinMaxScaler(feature_range=(0.1, 1))",global
1,38.02250325679779,8.767850875854492,9.972217112344786,0.3854287011329592,"MinMaxScaler(feature_range=(0.1, 1))",global
10,91.45513772964478,87.75387573242188,100.25994047505962,3.857600091725349,"MinMaxScaler(feature_range=(0.1, 1))",global
2,38.02250325679779,8.767850875854492,9.972217112344786,0.3854287011329592,"MinMaxScaler(feature_range=(0.1, 1))",global
3,38.02250325679779,8.767850875854492,9.972217112344786,0.3854287011329592,"MinMaxScaler(feature_range=(0.1, 1))",global
4,38.02250325679779,8.767850875854492,9.972217112344786,0.3854287011329592,"MinMaxScaler(feature_range=(0.1, 1))",global
5,38.02250325679779,8.767850875854492,9.972217112344786,0.3854287011329592,"MinMaxScaler(feature_range=(0.1, 1))",global
6,38.02250325679779,8.767850875854492,9.972217112344786,0.3854287011329592,"MinMaxScaler(feature_range=(0.1, 1))",global
7,38.02250325679779,8.767850875854492,9.972217112344786,0.3854287011329592,"MinMaxScaler(feature_range=(0.1, 1))",global
8,38.02250325679779,8.767850875854492,9.972217112344786,0.3854287011329592,"MinMaxScaler(feature_range=(0.1, 1))",global
9,38.02250325679779,8.767850875854492,9.972217112344786,0.3854287011329592,"MinMaxScaler(feature_range=(0.1, 1))",global
ALL,42.880015481602065,15.94839859008789,18.180191963500683,0.7010806457322672,"MinMaxScaler(feature_range=(0.1, 1))",global
0,38.02249729633331,8.76784896850586,9.972215964747184,0.38542861728722355,StandardScaler(),global
1,38.02249729633331,8.76784896850586,9.972215964747184,0.38542861728722355,StandardScaler(),global
10,91.45513772964478,87.75387573242188,100.25994047505962,3.857600091725349,StandardScaler(),global
