,,baseline,baseline
,,MAE,RMSE
baseline,ID,,
NP_offset_5.0,8,0.7841179966926575,0.9882668053095354
NP_offset_5.0,9,0.8261205554008484,1.028782290650649
NP_trend_0.0,0,0.7972143888473511,1.0022290539549787
NP_trend_0.0,1,0.7976840734481812,1.0021989011576942
NP_trend_0.0,2,0.8088080286979675,1.0134655222398945
NP_trend_0.0,3,0.7843420505523682,0.9757190876960078
NP_trend_0.0,4,0.7939216494560242,0.9912221522706856
NP_trend_0.0,5,0.8122363090515137,1.0120824211768769
NP_trend_0.0,6,0.7857887744903564,0.9783471851462203
NP_trend_0.0,7,0.8090909719467163,1.006871693639459
NP_trend_0.0,8,0.7841176390647888,0.9882670465587089
NP_trend_0.0,9,0.8261226415634155,1.0287836811396969
NP_offset_8.0,0,0.7972167134284973,1.0022301839238295
NP_offset_8.0,1,0.7976845502853394,1.002199376948522
NP_offset_8.0,2,0.8088086247444153,1.0134662868047195
NP_offset_8.0,3,0.7843414545059204,0.9757185989925647
NP_offset_8.0,4,0.7939237356185913,0.9912245575669079
NP_offset_8.0,5,0.8122352957725525,1.0120809488489595
NP_offset_8.0,6,0.7857874035835266,0.9783452965060734
NP_offset_8.0,7,0.8090928196907043,1.0068733511780417
NP_offset_8.0,8,0.7841182351112366,0.9882667751533846
NP_offset_8.0,9,0.8261210918426514,1.0287829279583627
NP_amplitude_9.0,0,0.38370534777641296,0.48237930913158517
NP_amplitude_9.0,1,0.6743245720863342,0.8472126446027973
NP_amplitude_9.0,2,0.5421165823936462,0.6792921253672254
NP_amplitude_9.0,3,1.520780324935913,1.8918478927963922
NP_amplitude_9.0,4,0.03739047423005104,0.04668362114105685
NP_amplitude_9.0,5,1.5689793825149536,1.9550182474362836
NP_amplitude_9.0,6,0.7524282336235046,0.9368123393515785
NP_amplitude_9.0,7,1.5516209602355957,1.9309115832457533
NP_amplitude_9.0,8,0.51076740026474,0.6437478361741523
NP_amplitude_9.0,9,0.4701399505138397,0.5854734490528998
NP_heteroscedasticity_5.0,0,0.5053969621658325,0.6757996617273171
NP_heteroscedasticity_5.0,1,0.6654630899429321,0.8940022332720416
NP_heteroscedasticity_5.0,2,0.5986034870147705,0.7988964322085806
NP_heteroscedasticity_5.0,3,1.1451448202133179,1.573422365390453
NP_heteroscedasticity_5.0,4,0.3054336905479431,0.38856625679412604
NP_heteroscedasticity_5.0,5,1.1711772680282593,1.6124236480615903
NP_heteroscedasticity_5.0,6,0.7004367709159851,0.9377099120058915
NP_heteroscedasticity_5.0,7,1.1621856689453125,1.608787132966891
NP_heteroscedasticity_5.0,8,0.5678949952125549,0.7624522272372019
NP_heteroscedasticity_5.0,9,0.5649046897888184,0.7477325496186971
NP_amplitude_0.0,0,0.7972143888473511,1.0022290539549787
NP_amplitude_0.0,1,0.7976830005645752,1.0021983658927425
NP_amplitude_0.0,2,0.8088089823722839,1.013466522055319
NP_amplitude_0.0,3,0.7843414545059204,0.9757183851847314
NP_amplitude_0.0,4,0.7939229607582092,0.9912237758462757
NP_amplitude_0.0,5,0.8122342824935913,1.012079535412144
NP_amplitude_0.0,6,0.7857884168624878,0.978347367917654
NP_amplitude_0.0,7,0.8090910315513611,1.0068710424628406
NP_amplitude_0.0,8,0.7841178774833679,0.9882677099936324
NP_amplitude_0.0,9,0.8261216878890991,1.028783333517611
NP_amplitude_8.0,0,0.3849586248397827,0.48395564784524053
NP_amplitude_8.0,1,0.6747011542320251,0.8476849036933207
NP_amplitude_8.0,2,0.5429266095161438,0.6803059011900682
NP_amplitude_8.0,3,1.518545389175415,1.8890657536910114
NP_amplitude_8.0,4,0.03968674689531326,0.04954949382557486
NP_amplitude_8.0,5,1.5666844844818115,1.9521574752010655
NP_amplitude_8.0,6,0.752528965473175,0.9369362089534871
NP_amplitude_8.0,7,1.5493675470352173,1.928107043017292
NP_amplitude_8.0,8,0.5115980505943298,0.6447932779993518
NP_amplitude_8.0,9,0.4712217152118683,0.5868207251138603
