ID,MAE,RMSE,MAPE,MASE
COAST,107.7449722290039,150.7817713721556,1.2950128875672817,0.8124176715341979
EAST,25.166128158569336,32.18236457819329,1.8715158104896545,0.18975741342863703
FAR_WEST,15.044435501098633,19.38571717201707,1.284066028892994,0.11343791739415225
NORTH,18.001102447509766,23.35928093626546,1.5412713401019573,0.13573175093842274
NORTH_C,202.26475524902344,296.26923724460494,1.7503252252936363,1.5251148902204807
SOUTHERN,35.2505989074707,46.1491272220762,1.7749061807990074,0.2657962491625587
SOUTH_C,91.1613540649414,133.2812902989388,1.863894984126091,0.6873740228540125
WEST,15.862051010131836,20.539269772394615,1.7586363479495049,0.11960289450925327
ALL,63.81192469596863,90.24350732458075,1.6424536006525159,0.4811541012552144
