ID,MAE,RMSE,MAPE,MASE
COAST,107.3556900024414,147.79938498899446,1.2825097888708115,0.8094824091870939
EAST,25.582151412963867,32.479077926100175,1.8903842195868492,0.1928943082335373
FAR_WEST,13.7413969039917,18.1376159958709,1.1620745994150639,0.10361275747178667
NORTH,17.122356414794922,22.52541966867654,1.4544714242219925,0.1291058379979029
NORTH_C,173.61524963378906,249.31988739368546,1.499225478619337,1.3090921453905449
SOUTHERN,33.97077941894531,45.1538886168906,1.7053712159395218,0.2561461657541006
SOUTH_C,77.50263977050781,111.07312132667381,1.5801921486854553,0.5843847080519292
WEST,14.65585708618164,19.923435906987624,1.6102561727166176,0.11050796192129417
ALL,57.943265080451965,80.80147897798494,1.523060631006956,0.43690328675102375
