ID,MAE,RMSE,MAPE,MASE
COAST,120.34629821777344,163.85271706817986,1.4441167935729027,0.9074340765343345
EAST,28.509836196899414,39.54522356785014,2.090792916715145,0.21496961073670826
FAR_WEST,14.690863609313965,20.139452939374138,1.236418355256319,0.11077191779248995
NORTH,20.990203857421875,29.764958571935935,1.7829295247793198,0.15827014653296614
NORTH_C,217.08743286132812,312.4170264846332,1.8854891881346703,1.636880710773999
SOUTHERN,41.78532028198242,56.50785516468042,2.089492790400982,0.3150692965574927
SOUTH_C,102.83504486083984,147.48591696540046,2.110567130148411,0.7753958813074785
WEST,18.284875869750977,25.706213007890355,1.9984569400548935,0.13787145674715873
ALL,70.56623446941376,99.42742047124307,1.8297829548828304,0.5320828871228285
