ID,MAE,RMSE,MAPE,MASE
COAST,115.59362030029297,158.16542220488648,1.3846538960933685,0.871597977202805
EAST,28.200302124023438,38.60668273950039,2.0676394924521446,0.21263566470151032
FAR_WEST,14.103082656860352,19.580888484633586,1.1873014271259308,0.10633993713589303
NORTH,20.255294799804688,28.711352037823712,1.7189353704452515,0.15272879185973134
NORTH_C,206.96511840820312,301.00241381922507,1.7969517037272453,1.5605565262815084
SOUTHERN,38.909854888916016,53.817674058023215,1.944512128829956,0.2933877382361725
SOUTH_C,96.48768615722656,140.5213715396167,1.9740479066967964,0.7275355842402369
WEST,17.432893753051758,24.832737584830056,1.9059550017118454,0.1314473488457115
ALL,67.24348163604736,95.6548178085674,1.7474996158853173,0.5070286960629461
